File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
974d4521-bb96-4be6-868d-03edd2bdb959	5082fc15-781a-4d4c-b68a-c9de0edc77ba.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7103	TCGA-CV-7103-01A	Primary Tumor
3c6b1ad4-67b1-4f16-b60b-d7b053d4dad1	f930b9f5-adfb-4089-b643-6ab7b60412df.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45Q	TCGA-CV-A45Q-01A	Primary Tumor
6bc3762f-4119-4acb-a315-e487da6f49f6	adf6f517-d543-46f4-be85-ceeccb398723.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4723	TCGA-CN-4723-01A	Primary Tumor
ac9c71f1-9dbc-4acc-9123-810739f02fa6	cf87b142-1e14-48fd-a1e6-9f853c8839c5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-7229	TCGA-HD-7229-01A	Primary Tumor
1a3d61dd-f2d0-47c6-8a95-e41a00bb9a65	93084e1b-a6dd-4148-a251-2bb6bae40ddc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-A76A	TCGA-H7-A76A-01A	Primary Tumor
b119ec03-fbb9-4615-aeec-2b3781255296	53c76059-c27b-4e24-b823-0037521c63f1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6020	TCGA-CN-6020-01A	Primary Tumor
485c4a06-c1ec-4b34-9f87-c54b12e4a173	9616e47a-f554-445b-95af-aeb2a402d630.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4742	TCGA-CN-4742-01A	Primary Tumor
91142da1-41cc-4805-a948-5f7a083e4221	06833538-97e2-456e-b127-03ff2e0b11cb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5432	TCGA-CV-5432-01A	Primary Tumor
2596084c-897f-4947-b4da-837f3dc116ec	461e758e-bedd-458e-b99d-dde7b27276d9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-8489	TCGA-F7-8489-01A	Primary Tumor
996b9650-7f41-4aab-972a-d3d80f3e90a6	e623911e-3b9b-42df-9b1f-46b435081c47.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-7831	TCGA-HD-7831-01A	Primary Tumor
3987d4f8-9817-4924-b170-feb381adb5f9	df4c0fd3-2ca8-43c0-94e3-a7c972fa01bb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-7848	TCGA-F7-7848-01A	Primary Tumor
f0873e47-14b2-4494-8256-8cebce08c09a	c797e881-d63c-4231-b788-6d0582d84e51.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6022	TCGA-CN-6022-01A	Primary Tumor
59a53532-7ddb-4f17-a295-64b31cd81c94	47b9e3ef-3cdc-4ad4-8d6f-c658bc862f7e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6934	TCGA-CV-6934-01A	Primary Tumor
2404eae5-9d7c-4cd1-9788-621ef9b296ae	686e79ba-4ace-4833-bce2-c4fbe8737d5e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6962	TCGA-CV-6962-01A	Primary Tumor
32370393-87f2-4893-81b0-e848b52cb7fc	fe64380e-cb97-4681-b6a0-31892140617a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7090	TCGA-CV-7090-01A	Primary Tumor
bd24c0c4-a9b7-489d-9717-be7a7e01af99	8da4876b-a944-414d-85e4-d714701f0202.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45O	TCGA-CV-A45O-01A	Primary Tumor
0b798529-2c7f-450a-ad3c-622a3039fe1e	9be687b5-8d1c-4c73-ba7b-9f9aeb3048e8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A4IG	TCGA-BA-A4IG-01A	Primary Tumor
9ef4d6c9-47a3-4d69-8a33-cef4d055869e	015e2a71-09d9-4929-a316-f00cdf7f7846.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-4227	TCGA-BB-4227-01A	Primary Tumor
aaf0aa0c-bcc1-49d8-8a35-4fcd3765d358	8f5f37e2-ddf4-45bf-a77a-e5883cc87707.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7383	TCGA-CR-7383-01A	Primary Tumor
777dde49-83ff-486e-9d7c-94ccc19d83c8	dc8b58af-5393-4e96-b23e-8b575fee9096.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6960	TCGA-CV-6960-11A	Solid Tissue Normal
994db732-c2a9-470e-8f46-a168f73b1d56	3b756a63-aa56-4ee7-b7dd-55fbc1c82398.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6021	TCGA-CN-6021-01A	Primary Tumor
31c74d23-5605-4f5d-be40-f129df8f345c	e1dd97dc-ed82-4a92-9413-c617d07f688f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5443	TCGA-CV-5443-01A	Primary Tumor
1d57e51f-bbe7-4ada-b964-23331486465f	f4d49fea-2d9b-450f-ada5-1cbeabb24d34.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JK	TCGA-UF-A7JK-01A	Primary Tumor
92ff27f2-dce2-43e4-b4ba-dbcb7c952bb1	42c0a807-3b90-42cc-aad8-6a86b3ee9c2b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7089	TCGA-CV-7089-01A	Primary Tumor
f58893af-27d8-492c-b22e-39bf1b96da12	50a77663-3a8d-46b7-b3c6-89926478eb6d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7238	TCGA-CV-7238-11A	Solid Tissue Normal
93276247-305c-4a78-a92e-5f713490d3a6	6e4cd75c-e602-4845-95f2-8520d7976d56.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5430	TCGA-CV-5430-01A	Primary Tumor
68ab64d5-a565-4dd8-ba16-509ab67aee5b	c59e3211-e578-48af-95a9-84e1a8f4d28b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-A61E	TCGA-IQ-A61E-01A	Primary Tumor
0a7ebd2d-e990-40da-b43a-0f516cc39cf6	4eabde76-a065-4dff-8480-722a9a5f0c5c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6934	TCGA-CV-6934-11A	Solid Tissue Normal
ec1f7569-1bde-4c57-9ed7-63f94fcf2da9	bef39330-3d03-4355-85f2-74c454d32850.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-AA3K	TCGA-QK-AA3K-01A	Primary Tumor
2db88e1f-ef16-45fe-b8ee-a34f418fa196	92329d1b-1249-45e2-8adc-d94cfcfacb2e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45T	TCGA-CV-A45T-01A	Primary Tumor
f443ac49-4bd2-438f-868b-e6f8ab2b2ace	9a525083-f319-424f-814a-a019ecd8fac0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7423	TCGA-CV-7423-11A	Solid Tissue Normal
a4facd36-3fc3-4f0c-8f57-0f7b95a954c3	09553434-9c19-4775-9cf8-31174ff73512.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4722	TCGA-CN-4722-01A	Primary Tumor
1e395cd1-9ad2-40f4-8fe6-df17d97d10d0	1b84c10b-9ac6-4c45-b122-442bbe10e4da.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A6DL	TCGA-BA-A6DL-01A	Primary Tumor
a54541b9-8e3a-4d91-9936-1b423c567216	e110bb93-f682-4eab-bf2e-1d7805e2b3d8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-A6UY	TCGA-CN-A6UY-01A	Primary Tumor
f30e1d68-be7e-46fd-a24e-ca2b92fb5977	728d636b-1d0c-4835-9a06-9d84c6ae21a8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6487	TCGA-CR-6487-01A	Primary Tumor
35b863ac-5fbd-4608-9989-0fcad57aa537	0b12f127-9ca6-46bc-bad5-49ac215b7844.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A464	TCGA-CV-A464-01A	Primary Tumor
c31156b1-a8e2-4c11-945f-f7a25bf00250	77f634f8-2b6d-43df-a414-a11a8cc77be0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-DQ-7588	TCGA-DQ-7588-01A	Primary Tumor
1c9bf380-e9ad-4dbc-9c0d-9ce8171a621c	69d1abd5-756b-4a19-bf2a-dd02ff73d713.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7364	TCGA-CR-7364-01A	Primary Tumor
85927c61-7e88-4c80-8992-125ffda12609	5b7fe07d-e845-4a26-b9c1-3f925118f127.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A4C1	TCGA-HD-A4C1-01A	Primary Tumor
f508b507-b263-48c3-a7b6-06ba4dae5d07	381c09f9-91fd-461c-b235-83038b356f28.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-A6C5	TCGA-H7-A6C5-11A	Solid Tissue Normal
9d64245e-eeeb-45bf-855b-1a7d3e885324	9b874579-0d12-425f-ba47-a0b52f752cb0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5977	TCGA-CV-5977-01A	Primary Tumor
86fd69ec-fbe4-4ca7-a1a5-a42367527929	d182c2ae-b8cb-418b-a844-1d95e275ced6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-MZ-A5BI	TCGA-MZ-A5BI-01A	Primary Tumor
6d3d1dd9-5c90-42a5-a095-eaf49f39913d	9a525083-f319-424f-814a-a019ecd8fac0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7423	TCGA-CV-7423-11A	Solid Tissue Normal
7511b382-b7c0-4a07-94c0-8452e0d3783a	cca8a7cc-4242-45fd-a3b0-74a97504d0d9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6010	TCGA-CN-6010-01A	Primary Tumor
0aae20cd-2601-4c12-a00f-d5f8bad66be5	ee00edb2-f47a-4d1b-a2e7-3441cfdb29f6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-6219	TCGA-CQ-6219-01A	Primary Tumor
8b244374-4240-475a-b26e-c5e7bc7ec030	3f2fe6d3-49e2-470a-9f6c-eab4f8bb8ab0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5431	TCGA-CV-5431-01A	Primary Tumor
ac8d6f05-b397-4bd8-9967-a2f358778036	75eee491-5cde-4539-b247-e0aea0fe69e4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-5152	TCGA-BA-5152-01A	Primary Tumor
53e45f03-661f-487d-9ee6-147ffcff1215	ed0f20d3-f5e6-4b69-99a2-50d281e6e86a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6024	TCGA-CN-6024-01A	Primary Tumor
0fda8d59-d9cc-4f45-bb95-3d3fd5c2fa7c	1815bb9f-52f7-4d05-8333-0c061f0f0604.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7429	TCGA-CV-7429-01A	Primary Tumor
18dda077-65da-46ef-9dbe-5ce27a51b1ad	0f1def56-7873-4f65-94ee-3ba13038bf75.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7399	TCGA-CR-7399-01A	Primary Tumor
bbfc5849-aa67-4cf4-8a63-613161b706ec	015e2a71-09d9-4929-a316-f00cdf7f7846.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-4227	TCGA-BB-4227-01A	Primary Tumor
bd15a2f7-2be1-417b-8e36-6885f4d551fe	9dc3417f-c1d9-4935-ae0a-0686cf934615.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CQ-A4CE	TCGA-CQ-A4CE-01A	Primary Tumor
bc2c70e8-4656-4b16-a566-fea94f0c8d79	930ebb9a-d97d-4592-a833-b29566065c52.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6938	TCGA-CV-6938-11A	Solid Tissue Normal
8b082cb1-feb9-44a5-8693-11db8e802902	08bc9364-d32d-4d6b-af41-440d1233a2e7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7235	TCGA-CV-7235-01A	Primary Tumor
91cbebde-bac0-45d3-8e86-8c610b9fe8aa	a64e7f14-8136-4db2-91a6-458104519b17.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7395	TCGA-CR-7395-01A	Primary Tumor
cdbb68a0-b739-4b96-9f10-879e2c7ef9db	2f069559-91be-47bf-bdfc-7257603f41c3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7393	TCGA-CR-7393-01A	Primary Tumor
04d80bd3-5b29-4e40-b6a6-d5ccc155ed2c	22002701-fcbc-4042-ac55-c93a6574c0b5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-8596	TCGA-BB-8596-01A	Primary Tumor
4f098778-9bc0-460f-8bc0-81f101c008b9	31ed3ca5-bfa9-41ce-819f-18ace1a62099.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7238	TCGA-CV-7238-01A	Primary Tumor
1057b6d2-7d22-416d-b9a0-c4980a7b85d0	2cb8c5ce-063c-47dd-aae4-a56e1e11cef3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7245	TCGA-CV-7245-11A	Solid Tissue Normal
a5d64efd-3aed-40ab-b9d7-e28456ca5ec5	a56fd480-01e5-4d43-a38d-4bb89cc559b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-H7-A6C4	TCGA-H7-A6C4-11A	Solid Tissue Normal
dfaa893a-258f-4364-9825-68565f826405	f71decd2-6098-4f18-b773-2e689e930444.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7377	TCGA-CR-7377-01A	Primary Tumor
5a63418d-2e6c-437d-ab4e-40ece1bf022c	da5ce801-026b-4532-8a62-45f6f974eefc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-5557	TCGA-BA-5557-01A	Primary Tumor
b16b17c0-9bd0-46c3-a28f-cdc4b355db08	7443d139-e791-41d1-bdd1-b376f684890a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6492	TCGA-CR-6492-01A	Primary Tumor
2b344e0f-36d8-42d5-b0c9-ad66f8a9de6e	a4aaba48-26ef-4400-b3a0-9d6922ef76e7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JS	TCGA-UF-A7JS-01A	Primary Tumor
6619cf91-e808-4d3e-887f-44d4509eb684	86fee03b-f9f3-41cf-8969-6860e0b2a5e7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5973	TCGA-CV-5973-01A	Primary Tumor
b3dfa86c-8410-46c3-a25b-715d31891149	f0f73c0a-ef91-4882-9912-09ce2ccea869.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-5978	TCGA-CV-5978-01A	Primary Tumor
3bba5749-0c10-4aa9-87a2-992abb577478	04cd3365-e4f6-4361-af6d-ce9cce207735.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7385	TCGA-CR-7385-01A	Primary Tumor
b28ad753-62c4-4048-8ea4-42f80db1ed7a	c49514e3-7c60-4c9e-a2cc-5d55bfed7ea5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45U	TCGA-CV-A45U-01A	Primary Tumor
ad4e43a0-135b-4d4a-85dd-a761c7f89faa	dd93198b-7e42-47b0-ab8c-b0d60f17a024.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7091	TCGA-CV-7091-11A	Solid Tissue Normal
0a35074c-fc7e-4d26-9dc7-b3548ba31534	cf87b142-1e14-48fd-a1e6-9f853c8839c5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-7229	TCGA-HD-7229-01A	Primary Tumor
37cfefc8-3bd2-4175-b64f-b1a620d6756d	514918de-c3d4-49b9-a0bd-682364d1a02a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-MZ-A6I9	TCGA-MZ-A6I9-01A	Primary Tumor
76c5513a-3328-40f2-9f49-10c78fba8c59	5984a42d-b905-4011-9192-0a5ecb1f3d55.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6937	TCGA-CV-6937-01A	Primary Tumor
30915877-34c2-4f02-9e3d-1d52596ffc47	1f2dd45f-a8d1-4df2-b090-13acaaa07d37.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-5559	TCGA-BA-5559-01A	Primary Tumor
c466966e-ef9e-485c-aad0-ba54f0af6d44	8da4876b-a944-414d-85e4-d714701f0202.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-A45O	TCGA-CV-A45O-01A	Primary Tumor
bd8be7f4-d74e-429e-88a0-8514251ba704	f4d1f4ab-49db-45aa-a121-22f67d7b2b64.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-5361	TCGA-CN-5361-01A	Primary Tumor
4d45de1f-17fe-4cec-b59e-5d3ffe5ab823	53c76059-c27b-4e24-b823-0037521c63f1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6020	TCGA-CN-6020-01A	Primary Tumor
d935dc79-7dfe-4d7f-bd99-46edda9870e9	8a3d807e-8a53-433f-8571-ee116e84dafc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7425	TCGA-CV-7425-11A	Solid Tissue Normal
08de66b1-702b-47f5-8900-4fb1810ca5b5	080d17ee-f898-4e67-bd6f-7019834171ac.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-QK-A652	TCGA-QK-A652-01A	Primary Tumor
b12a843b-f0a5-45a1-b2e6-10bb483520fa	31ed3ca5-bfa9-41ce-819f-18ace1a62099.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7238	TCGA-CV-7238-01A	Primary Tumor
ebcf3890-bb56-47b5-910e-0ed31eb67549	a65631b1-d346-443c-ab39-c1e223154d84.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7386	TCGA-CR-7386-01A	Primary Tumor
6ea4c9ad-8100-4432-aa24-db536c45f366	641f1fa0-34f6-455f-a1e8-41bc67f452f4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4739	TCGA-CN-4739-01A	Primary Tumor
dd14d03f-63f1-41cb-98e8-824f01d0b664	edf91aa8-bcc3-4acf-b780-10f525405cea.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6936	TCGA-CV-6936-01A	Primary Tumor
a4510b99-b923-4088-ae92-d8bc883c5d62	819db553-bb00-4850-a07a-e4fdef80a625.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BB-A5HU	TCGA-BB-A5HU-01A	Primary Tumor
008cfb58-052a-4249-ac72-c3fb857de845	7444bf59-9dfd-4037-b405-c9e45d78b445.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-IQ-A6SH	TCGA-IQ-A6SH-01A	Primary Tumor
09899e27-f229-4981-ae67-283dfed9143f	a4aaba48-26ef-4400-b3a0-9d6922ef76e7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UF-A7JS	TCGA-UF-A7JS-01A	Primary Tumor
32314b21-7c93-4cae-bf51-f905f0d7e378	ad86d99e-5d4c-4d7d-8644-3616502c006f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-T3-A92M	TCGA-T3-A92M-01A	Primary Tumor
3bd30b5d-12f9-4658-9160-a4f0a08473c5	461e758e-bedd-458e-b99d-dde7b27276d9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-F7-8489	TCGA-F7-8489-01A	Primary Tumor
cf411064-8466-49ef-946a-99ea49a7cd03	57fb015b-ca45-4615-87fc-66e4975efde9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4736	TCGA-CN-4736-01A	Primary Tumor
09c98ffb-8e78-476d-9d82-4dbc6b762257	211f4551-8720-4f0d-9c59-88108fcc037f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-8635	TCGA-HD-8635-01A	Primary Tumor
443cdf70-d729-4765-b4e8-bc97f8721d85	768336ab-12f0-4494-b280-f2137bfd2087.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7398	TCGA-CR-7398-01A	Primary Tumor
b945be89-f88d-4391-b0ff-a74b2f8446f8	f95c5f56-43a0-4730-ac16-fe452fc4ed19.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-HD-A633	TCGA-HD-A633-01A	Primary Tumor
6b8e1fd0-9c93-4537-a230-b561abe2e28f	7eae255c-2021-401e-8729-f05dcc512f69.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-4738	TCGA-CN-4738-01A	Primary Tumor
6388d898-6e9b-4857-a5fd-d977b6fe2aa0	21bf82e4-3223-481c-a89b-f41e42628764.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-7397	TCGA-CR-7397-01A	Primary Tumor
3d8b08bb-a9b4-485a-a4bd-d33393b905a5	43f16f16-ef71-43ea-bf3f-5f594bdb293d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CX-7085	TCGA-CX-7085-01A	Primary Tumor
0950a206-534c-42ca-93ff-776022c42f66	5f2b6920-36df-43f2-b245-57d3352bf3a6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-UP-A6WW	TCGA-UP-A6WW-01A	Primary Tumor
284d25b7-ac52-4a93-a575-128f3ab5a658	39b59f6d-b1ff-4c27-989f-c30e539b8a40.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-A6DG	TCGA-BA-A6DG-01A	Primary Tumor
6ece52bf-cea3-4b4c-baaa-3d6bf0713d6b	a32b6a6b-c776-473d-925a-c82421b1c5f1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CN-6017	TCGA-CN-6017-01A	Primary Tumor
4d241527-a117-4343-8925-e21cb4567afa	317fcd5d-7abc-4138-91e7-3197ce6c771f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CX-7082	TCGA-CX-7082-01A	Primary Tumor
4d847148-4872-49b5-9176-1a20260b8009	77a8d127-91fa-49e8-8720-941663035200.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7406	TCGA-CV-7406-01A	Primary Tumor
61d91952-960c-4942-b88f-0d1c7c94a416	77f634f8-2b6d-43df-a414-a11a8cc77be0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-DQ-7588	TCGA-DQ-7588-01A	Primary Tumor
71ff8ef7-b505-487f-bc5f-b6a458e684ef	126cc745-79f9-4b7a-8a6a-af2be915ebaf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6484	TCGA-CR-6484-01A	Primary Tumor
02eab57a-61e4-4e57-8d62-5fcc6b435209	9bc47c61-28e6-409e-90af-4266e6e1a6b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6936	TCGA-CV-6936-11A	Solid Tissue Normal
2702aab0-0336-42cd-b46b-6bf5b906803d	40e41700-0288-444d-a7d7-7d0b3bfb531d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-5556	TCGA-BA-5556-01A	Primary Tumor
33999649-c55b-499b-8c0b-9e144c231f52	6c787af0-03b7-4c27-b232-270840134b53.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-BA-6871	TCGA-BA-6871-01A	Primary Tumor
84c0375d-9105-4400-8179-46804527e0f0	25894862-7147-49e7-af4d-3f1f649779d6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CR-6477	TCGA-CR-6477-01A	Primary Tumor
